"HOUSEID","VEHID","VEHYEAR","MAKE","HHVEHCNT","VEHTYPE","VEHFUEL","VEHCOMMERCIAL","VEHCOM_RS","VEHCOM_DEL","VEHCOM_OTH","COMMERCIALFREQ","HHVEHUSETIME_RS","HHVEHUSETIME_DEL","HHVEHUSETIME_OTH","VEHOWNED","WHOMAIN","VEHCASEID","ANNMILES","HYBRID","VEHAGE","VEHOWNMO","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","WTHHFIN","WTHHFIN5D","WTHHFIN2D","HHFAMINC_IMP"
"9000013537","01",2013,"49",2,"01","06","01","02","01","01","10","-1","07","03","01","02","900001353701",8000,"01",9,"-1",3,"02","01","02","01","01",2,"21","06","01",3,"10","01","05","02","01","04","01","202202",2,"1023",10159.4383982077,14080.0936849578,0,"06"
"9000013537","02",2004,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900001353702",200000,"02",18,"02",3,"02","01","02","01","01",2,"21","06","01",3,"10","01","05","02","01","04","01","202202",2,"1023",10159.4383982077,14080.0936849578,0,"06"
"9000013541","01",2017,"02",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001354101",6000,"02",5,"-1",1,"03","01","02","01","01",1,"21","11","01",1,"01","01","05","04","01","04","01","202203",1,"1023",13310.2861421629,19136.8556467604,0,"11"
"9000013572","01",2016,"51",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001357201",8000,"02",6,"-1",1,"03","02","02","01","02",1,"23","10","01",3,"05","03","02","05","01","01","01","202201",1,"1023",11515.3150218172,17088.0679049817,0,"10"
"9000013589","01",2009,"12",2,"03","06","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001358901",35000,"01",13,"-1",2,"02","01","02","01","02",2,"21","09","03",2,"10","01","05","03","01","04","01","202202",0,"1023",7941.60282476936,10823.9770197843,0,"09"
"9000013589","02",2021,"37",2,"03","06","02","-1","-1","-1","-1","-1","-1","-1","02","02","900001358902",5486,"01",1,"07",2,"02","01","02","01","02",2,"21","09","03",2,"10","01","05","03","01","04","01","202202",0,"1023",7941.60282476936,10823.9770197843,0,"09"
"9000013594","01",2015,"02",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001359401",15000,"02",7,"-1",2,"01","02","02","01","02",2,"23","10","01",2,"02","03","03","05","01","02","01","202201",2,"1023",17631.4748633769,26355.5882934373,0,"10"
"9000013594","02",2015,"07",3,"04","02","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001359402",5000,"02",7,"-1",2,"01","02","02","01","02",2,"23","10","01",2,"02","03","03","05","01","02","01","202201",2,"1023",17631.4748633769,26355.5882934373,0,"10"
"9000013594","03",2008,"55",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001359403",12000,"02",14,"-1",2,"01","02","02","01","02",2,"23","10","01",2,"02","03","03","05","01","02","01","202201",2,"1023",17631.4748633769,26355.5882934373,0,"10"
"9000013598","01",2013,"35",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001359801",2000,"02",9,"-1",2,"02","01","02","01","02",2,"21","05","01",2,"10","01","05","04","01","04","01","202201",0,"1023",35746.9882804113,50001.197203204,0,"05"
"9000013613","01",2006,"12",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001361301",2500,"02",16,"-1",1,"01","01","02","01","02",1,"21","06","01",1,"01","01","05","02","01","04","01","202201",1,"1023",6488.4036580057,8317.89201084434,0,"06"
"9000013626","01",2018,"49",2,"01","04","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001362601",30000,"01",4,"-1",2,"01","01","02","01","02",2,"21","10","01",2,"02","01","05","01","01","04","01","202202",2,"1023",3464.32477863642,0,10040.9832304753,"10"
"9000013626","02",2013,"49",2,"01","06","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001362602",15000,"01",9,"-1",2,"01","01","02","01","02",2,"21","10","01",2,"02","01","05","01","01","04","01","202202",2,"1023",3464.32477863642,0,10040.9832304753,"10"
"9000013657","01",2015,"55",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001365701",18000,"02",7,"-1",2,"03","02","02","01","02",2,"22","06","01",2,"02","02","04","02","01","03","01","202201",2,"1023",5450.92787721155,6852.71157090909,0,"06"
"9000013657","02",2014,"55",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001365702",15000,"02",8,"-1",2,"03","02","02","01","02",2,"22","06","01",2,"02","02","04","02","01","03","01","202201",2,"1023",5450.92787721155,6852.71157090909,0,"06"
"9000013670","01",2002,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001367001",1500,"02",20,"-1",2,"02","01","02","01","02",2,"21","07","01",2,"10","01","05","01","01","04","01","202201",0,"1023",8068.1436243099,0,33459.300197523,"07"
"9000013670","02",2021,"55",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900001367002",17143,"02",1,"07",2,"02","01","02","01","02",2,"21","07","01",2,"10","01","05","01","01","04","01","202201",0,"1023",8068.1436243099,0,33459.300197523,"07"
"9000013703","01",2019,"48",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001370301",3500,"02",3,"-1",2,"02","02","02","01","02",2,"22","08","01",2,"10","02","04","01","01","03","01","202202",1,"1023",23729.7757957216,0,64706.4336412001,"08"
"9000013704","01",2021,"41",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900001370401",2700,"02",1,"08",2,"02","02","02","01","02",2,"23","04","01",2,"10","03","01","04","01","01","01","202201",0,"1023",28516.8073463341,39484.9084714596,0,"04"
"9000013704","02",2017,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001370402",2000,"02",5,"-1",2,"02","02","02","01","02",2,"23","04","01",2,"10","03","01","04","01","01","01","202201",0,"1023",28516.8073463341,39484.9084714596,0,"04"
"9000013707","01",2015,"32",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001370701",20000,"02",7,"-1",1,"03","01","02","01","02",1,"21","06","01",1,"01","01","05","02","01","04","01","202201",1,"1023",8481.4752673869,10675.3391913089,0,"06"
"9000013761","01",2019,"37",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001376101",8000,"02",3,"-1",1,"02","02","02","01","02",1,"22","04","01",1,"09","02","04","02","01","03","01","202201",0,"1023",8193.75578726497,10734.2271675632,0,"04"
"9000013772","01",2005,"06",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001377201",11000,"02",17,"-1",2,"02","02","02","01","02",2,"23","03","01",2,"10","03","01","02","04","06","02","202201",0,"1024",14522.0452693315,19774.2123785025,0,"03"
"9000013772","02",1993,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001377202",6000,"02",29,"-1",2,"02","02","02","01","02",2,"23","03","01",2,"10","03","01","02","04","06","02","202201",0,"1024",14522.0452693315,19774.2123785025,0,"03"
"9000013812","01",2020,"20",4,"04","01","01","02","02","01","25","-1","-1","05","01","01","900001381201",25000,"02",2,"-1",4,"02","01","02","01","02",4,"21","10","01",4,"10","01","05","02","01","04","01","202202",3,"1023",10992.6819265103,16403.1809822818,0,"10"
"9000013812","02",2019,"20",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001381202",12000,"02",3,"-1",4,"02","01","02","01","02",4,"21","10","01",4,"10","01","05","02","01","04","01","202202",3,"1023",10992.6819265103,16403.1809822818,0,"10"
"9000013812","03",2021,"55",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","03","900001381203",21818,"02",1,"11",4,"02","01","02","01","02",4,"21","10","01",4,"10","01","05","02","01","04","01","202202",3,"1023",10992.6819265103,16403.1809822818,0,"10"
"9000013812","04",2017,"55",4,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900001381204",8000,"02",5,"-1",4,"02","01","02","01","02",4,"21","10","01",4,"10","01","05","02","01","04","01","202202",3,"1023",10992.6819265103,16403.1809822818,0,"10"
"9000013821","01",1982,"22",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001382101",0,"02",40,"-1",3,"01","01","02","01","02",3,"21","07","01",3,"10","01","05","05","01","04","01","202202",1,"1023",13512.7710624455,19132.5192674052,0,"07"
"9000013821","02",1982,"20",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001382102",70,"02",40,"-1",3,"01","01","02","01","02",3,"21","07","01",3,"10","01","05","05","01","04","01","202202",1,"1023",13512.7710624455,19132.5192674052,0,"07"
"9000013821","03",1982,"20",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001382103",30,"02",40,"-1",3,"01","01","02","01","02",3,"21","07","01",3,"10","01","05","05","01","04","01","202202",1,"1023",13512.7710624455,19132.5192674052,0,"07"
"9000013821","04",1998,"22",6,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001382104",65,"02",24,"-1",3,"01","01","02","01","02",3,"21","07","01",3,"10","01","05","05","01","04","01","202202",1,"1023",13512.7710624455,19132.5192674052,0,"07"
"9000013821","05",2001,"22",6,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001382105",100,"02",21,"-1",3,"01","01","02","01","02",3,"21","07","01",3,"10","01","05","05","01","04","01","202202",1,"1023",13512.7710624455,19132.5192674052,0,"07"
"9000013821","06",2008,"00",6,"07","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900001382106",133,"02",14,"09",3,"01","01","02","01","02",3,"21","07","01",3,"10","01","05","05","01","04","01","202202",1,"1023",13512.7710624455,19132.5192674052,0,"07"
"9000013826","01",2015,"34",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001382601",13000,"02",7,"-1",2,"01","02","02","01","02",2,"23","11","02",2,"02","03","01","05","01","02","01","202202",1,"1023",17492.0405224457,28200.0239982624,0,"11"
"9000013826","02",2017,"37",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001382602",6009,"02",5,"-1",2,"01","02","02","01","02",2,"23","11","02",2,"02","03","01","05","01","02","01","202202",1,"1023",17492.0405224457,28200.0239982624,0,"11"
"9000013828","01",1994,"41",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001382801",100,"02",28,"-1",3,"02","01","02","01","01",2,"21","06","01",3,"02","01","05","02","01","04","01","202202",3,"1023",31336.4905174538,42112.2723431327,0,"06"
"9000013828","02",2000,"35",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900001382802",100,"02",22,"-1",3,"02","01","02","01","01",2,"21","06","01",3,"02","01","05","02","01","04","01","202202",3,"1023",31336.4905174538,42112.2723431327,0,"06"
"9000013837","01",2008,"12",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001383701",3000,"02",14,"-1",1,"02","01","02","01","02",1,"21","03","01",1,"09","01","05","05","01","04","01","202202",0,"1023",8312.3428656129,11577.5996409584,0,"03"
"9000013847","01",2012,"41",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001384701",17000,"02",10,"-1",1,"01","02","02","01","02",1,"23","08","03",2,"05","03","03","06","01","01","01","202202",1,"1023",9613.32043445287,13128.071875482,0,"08"
"9000013854","01",2007,"06",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001385401",6000,"02",15,"-1",1,"03","02","02","01","02",1,"23","03","01",1,"09","03","01","03","01","02","01","202202",0,"1023",14954.9317225799,19526.8327890508,0,"03"
"9000013855","01",2018,"20",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001385501",8000,"02",4,"-1",1,"03","01","02","01","02",1,"21","10","01",1,"01","01","05","06","01","04","01","202202",1,"1023",12993.6812640275,18448.9410794102,0,"10"
"9000013889","01",2009,"37",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001388901",7000,"02",13,"-1",3,"01","01","02","01","02",2,"21","11","01",5,"06","01","05","04","01","04","01","202202",2,"1023",11258.5496016693,15975.4234751485,0,"11"
"9000013889","02",2018,"37",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001388902",8000,"02",4,"-1",3,"01","01","02","01","02",2,"21","11","01",5,"06","01","05","04","01","04","01","202202",2,"1023",11258.5496016693,15975.4234751485,0,"11"
"9000013896","01",2021,"34",3,"03","06","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001389601",15000,"01",1,"-1",2,"01","01","02","01","02",2,"21","11","03",4,"04","01","05","02","04","06","02","202201",2,"1024",17052.109724448,21989.160744706,0,"11"
"9000013896","02",2014,"54",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001389602",1000,"02",8,"-1",2,"01","01","02","01","02",2,"21","11","03",4,"04","01","05","02","04","06","02","202201",2,"1024",17052.109724448,21989.160744706,0,"11"
"9000013896","03",2007,"00",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001389603",2000,"02",15,"-1",2,"01","01","02","01","02",2,"21","11","03",4,"04","01","05","02","04","06","02","202201",2,"1024",17052.109724448,21989.160744706,0,"11"
"9000013899","01",2016,"49",1,"03","01","01","02","02","02","00","-1","-1","-1","01","01","900001389901",5000,"02",6,"-1",1,"02","02","02","01","02",1,"23","02","01",1,"01","03","03","04","01","02","01","202202",0,"1023",6437.49958697217,8129.4690502722,0,"02"
"9000013901","01",2021,"59",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001390101",100,"02",1,"-1",3,"02","01","02","01","01",1,"21","06","01",3,"10","01","05","04","01","04","01","202202",0,"1023",8666.97531919214,11871.7703873975,0,"06"
"9000013922","01",2016,"48",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001392201",6000,"02",6,"-1",1,"02","02","02","01","02",1,"24","06","01",1,"09","04","06","05","04","06","02","202202",0,"1024",3588.52569862459,4485.33939818246,0,"06"
"9000013936","01",2016,"06",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001393601",12000,"02",6,"-1",1,"02","02","02","01","02",1,"23","06","01",1,"01","03","01","02","04","06","02","202201",1,"1024",13631.7119844018,17233.8106051884,0,"06"
"9000013936","02",2018,"98",2,"04","02","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001393602",3700,"02",4,"-1",1,"02","02","02","01","02",1,"23","06","01",1,"01","03","01","02","04","06","02","202201",1,"1024",13631.7119844018,17233.8106051884,0,"06"
"9000013938","01",2019,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001393801",12000,"02",3,"-1",3,"01","02","02","01","02",3,"23","06","01",3,"10","03","01","02","02","06","01","202202",0,"1024",6614.90768658645,8435.87450753228,0,"06"
"9000013938","02",2005,"20",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001393802",1000,"02",17,"-1",3,"01","02","02","01","02",3,"23","06","01",3,"10","03","01","02","02","06","01","202202",0,"1024",6614.90768658645,8435.87450753228,0,"06"
"9000013949","01",2017,"35",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001394901",11000,"02",5,"-1",2,"01","02","02","01","02",1,"23","06","01",2,"10","03","01","01","04","06","02","202202",1,"1024",14883.2938094362,0,58090.8342168239,"06"
"9000013953","01",2010,"48",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001395301",200000,"02",12,"-1",1,"03","02","02","01","02",1,"24","04","01",2,"05","04","06","03","02","06","01","202202",1,"1024",5358.55190249377,6737.65924648277,0,"04"
"9000013970","01",2019,"35",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001397001",5000,"02",3,"-1",1,"01","02","02","01","02",1,"23","05","01",1,"01","03","01","02","02","06","01","202202",1,"1024",5525.72229051574,6482.35061755195,0,"05"
"9000013982","01",2005,"07",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900001398201",514,"02",17,"07",1,"01","02","02","01","02",1,"23","07","01",2,"03","03","01","01","02","06","01","202201",1,"1024",7217.44027242223,0,33088.6716869126,"07"
"9000013982","02",2014,"49",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001398202",350,"02",8,"-1",1,"01","02","02","01","02",1,"23","07","01",2,"03","03","01","01","02","06","01","202201",1,"1024",7217.44027242223,0,33088.6716869126,"07"
"9000013983","01",2012,"20",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900001398301",1200,"02",10,"09",3,"01","02","02","01","02",3,"23","04","01",4,"06","03","01","02","04","06","02","202202",1,"1024",18570.2433888395,25948.7408429725,0,"04"
"9000013983","02",2009,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001398302",1300,"02",13,"-1",3,"01","02","02","01","02",3,"23","04","01",4,"06","03","01","02","04","06","02","202202",1,"1024",18570.2433888395,25948.7408429725,0,"04"
"9000013986","01",2019,"37",2,"01","01","01","02","02","01","22","-1","-1","22","02","02","900001398601",13333,"02",3,"09",2,"03","02","02","01","02",2,"23","03","01",5,"04","03","01","01","02","06","01","202202",2,"1024",4191.51367012631,0,15715.9815833948,"03"
"9000013986","02",2010,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001398602",640,"02",12,"-1",2,"03","02","02","01","02",2,"23","03","01",5,"04","03","01","01","02","06","01","202202",2,"1024",4191.51367012631,0,15715.9815833948,"03"
"9000013987","01",2021,"20",2,"04","02","02","-1","-1","-1","-1","-1","-1","-1","02","01","900001398701",5130,"02",1,"08",2,"02","02","02","01","02",2,"23","06","01",2,"10","03","01","03","04","06","02","202201",0,"1024",4782.49378777185,5949.10319884428,0,"06"
"9000013987","02",2018,"32",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001398702",9300,"02",4,"-1",2,"02","02","02","01","02",2,"23","06","01",2,"10","03","01","03","04","06","02","202201",0,"1024",4782.49378777185,5949.10319884428,0,"06"
"9000014012","01",1999,"12",1,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900001401201",0,"02",23,"-1",2,"03","02","02","01","02",2,"24","01","01",4,"06","04","06","03","04","06","02","202202",0,"1024",21184.1160271461,25701.9967740013,0,"01"
"9000014013","01",2021,"07",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900001401301",15429,"02",1,"07",2,"01","02","02","01","02",2,"23","07","01",4,"04","03","01","01","04","06","02","202201",1,"1024",21500.5203671895,0,95698.9336287722,"07"
"9000014013","02",2007,"07",3,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001401302",5000,"02",15,"-1",2,"01","02","02","01","02",2,"23","07","01",4,"04","03","01","01","04","06","02","202201",1,"1024",21500.5203671895,0,95698.9336287722,"07"
"9000014013","03",2003,"00",3,"07","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001401303",1500,"02",19,"-1",2,"01","02","02","01","02",2,"23","07","01",4,"04","03","01","01","04","06","02","202201",1,"1024",21500.5203671895,0,95698.9336287722,"07"
"9000014017","01",2007,"20",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001401701",10000,"02",15,"-1",2,"03","02","02","01","02",2,"23","03","01",3,"06","03","01","04","04","06","02","202202",2,"1024",12202.6515811724,16754.0569697639,0,"03"
"9000014027","01",2015,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900001402701",5000,"02",7,"-1",1,"02","02","02","01","02",1,"23","03","01",1,"09","03","01","01","04","06","02","202201",0,"1024",3383.81908413921,0,16123.3745790827,"03"
